"geoid_2010","zip","population","network_dist_3parks_miles","mean_dist_3parks_miles","asthma_ed_per10k","ami_ed_per10k","pm25_ug_m3","ozone_ppm","poverty_pct_below_2x_fpl","ozone_ppm_ces3_2012_2014","land_area_sq_mi","in_primary","within_1p25mi"
"06037267403","90025",3000,0.739147752127575,0.514620186666667,19.89,9.02,11.65656905,0.04863521,28.7,0.046,0.0942724659137528,1,1
"06037265601","90024",3615,0.976821611787163,0.755513083333333,15.2,9.45,11.78930596,0.04863521,17.3,0.046,0.240118015025559,1,1
"06037239802","90001",5461,0.470834078978764,0.35231243,74.29,21.26,12.10418364,0.04435661,66.3,0.046,0.235303854313833,1,1
"06037239702","90003",4334,0.631807742782152,0.461001976666667,113.88,27.88,12.116733,0.0438112,68.1,0.046,0.18743869827997,1,1
"06037264103","90049",2658,0.617815706275352,0.435736693333333,15.21,8.62,11.75489665,0.04939042,17,0.046,0.0899257879674205,1,1
"06037262802","90272",3424,1.1865555157878,0.41575434,8.83,5.08,11.33956819,0.04981739,7.2,0.046,1.27269684387856,1,1
"06037262706","90272",3571,0.300350950449376,0.146489573333333,10.75,6.93,11.39613833,0.04981739,9.7,0.048,0.870320170601092,1,1
"06037262604","90272",5523,0.752719741708423,0.35034114,12.1,7.93,11.24903635,0.05116215,10.6,0.048,2.14467817853805,1,1
"06037262501","90272",3785,0.478039499323948,0.319636123333333,11.69,7.62,11.35479283,0.05022962,6.5,0.048,0.633294764534653,1,1
"06037241202","90044",5776,0.752717256223654,0.63493807,105.63,18.97,12.09974001,0.04259906,54,0.044,0.449285120065667,1,1
"06037128601","91401",4369,1.28429720432673,1.00990240333333,63.43,19.24,11.73546463,0.060311,45.1,0.055,0.263394154716023,1,1
"06037128102","91401",4625,0.774104852660463,0.6217344,76.93,17.36,11.74227149,0.06236471,54.7,0.055,0.250522842570501,1,1
"06037128101","91405",3735,0.786601248707548,0.499859273333333,61.77,15.3,11.63653858,0.06236471,42.3,0.055,0.250525729798428,1,1
"06037127806","91411",3293,1.20103967827885,0.73378382,56.93,13.55,11.85390933,0.06236471,54.4,0.055,0.263770911862603,1,1
"06037127804","91405",4352,1.3512499502903,1.01187898333333,109.64,20.84,11.89473641,0.06236471,41.2,0.055,0.246396118376775,1,1
"06037127803","91405",4790,1.0723139366102,0.78115743,109.67,20.85,11.77593619,0.06236471,45,0.055,0.247969272052759,1,1
"06037127711","91406",3588,1.05678214228903,0.473719303333333,57.11,14.41,12.08262759,0.06133785,46.5,0.057,0.364665432819304,1,1
"06037127603","91406",3068,0.806779656804263,0.63457684,77.98,19.65,12.32883267,0.06236471,59.6,0.057,0.169080627020716,1,1
"06037127104","91405",3821,0.827148204485803,0.64206888,109.67,20.85,11.68435272,0.06350576,63.1,0.055,0.274137569258571,1,1
"06037127103","91405",3109,0.919912709774914,0.702197316666667,66.18,13.69,11.61456405,0.06350576,49.1,0.055,0.11042824908258,1,1
"06037125502","91602",3488,0.997222470770699,0.74272187,29.66,7.94,11.54803852,0.05679963,25.3,0.053,0.202072992304586,1,1
"06037293302","90710",5082,0.615399193708741,0.455158223333333,49.91,10.69,11.88962253,0.03975537,27.8,0.042,0.431132565701238,1,1
"06037670403","90275",2733,1.09165908593812,0.45372206,9.34,5.34,11.59155268,0.04125212,8.5,0.042,0.644719317950846,1,1
"06037574100","90808",5014,0.799663092539569,0.633016596666667,24.7,10.39,11.65093923,0.04192559,10.6,0.042,0.710218274063814,1,1
"06037101210","91042",6347,0.546861951204963,0.37382808,30.87,16.86,11.32755877,0.06464682,54.3,0.053,0.250410133812159,1,1
"06037574400","90815",5474,0.524449713672155,0.26902243,23.8,12.66,11.59699651,0.04192559,11.5,0.042,1.31245451125256,1,1
"06037576802","90814",4061,0.503681002942814,0.418412956666667,37.16,9.61,11.58107322,0.03975537,35,0.042,0.180637078814234,1,1
"06037576801","90814",4070,0.308795384951881,0.295306743333333,33.69,8.51,11.60712094,0.03975537,41.2,0.042,0.199050140350644,1,1
"06037576700","90803",3935,0.293707871033166,0.21342266,17.3,7.25,11.58107322,0.03975537,27,0.042,0.301840039411223,1,1
"06037576601","90802",4293,0.214062997096954,0.1265245,59.25,12.02,11.64728179,0.03975537,26.5,0.042,0.178474406530384,1,1
"06037576602","90802",4423,0.199376267597232,0.11347619,46.01,9.96,11.64728179,0.03975537,31.6,0.042,0.395838665371325,1,1
"06037576501","90802",2986,0.409426449534717,0.302574193333333,82.02,15.81,11.62534541,0.03975537,60.1,0.042,0.111826706154647,1,1
"06037576503","90802",4469,0.355715123677722,0.274482166666667,55.94,11.19,11.62534541,0.03975537,33.7,0.042,0.120476313231415,1,1
"06037576200","90802",5324,0.384437385667701,0.274926983333333,75.83,14.78,11.64728179,0.03975537,54.8,0.042,0.269214670949976,1,1
"06037576401","90813",5021,0.327627281675018,0.235935673333333,84.76,18.16,11.66802231,0.03975537,58.4,0.042,0.12519309742893,1,1
"06037576403","90813",5140,0.547945622564225,0.426742276666667,82.09,17.52,11.65311866,0.03975537,62.4,0.042,0.12549883056413,1,1
"06037294110","90744",4129,0.84901301399825,0.53951089,65.44,18.49,11.72750466,0.03975537,52.6,0.042,0.383637230133848,1,1
"06037294610","90744",4334,0.121093439314404,0.16687298,76.33,21.61,11.68401519,0.03975537,47.4,0.042,0.316096295279518,1,1
"06037543604","90745",5226,0.698879792014635,0.489296236666667,67.35,18.5,11.94113985,0.03975537,17.5,0.042,1.01411960807419,1,1
"06037576502","90802",4658,0.426189180187704,0.303090306666667,66.27,13.2,11.62534541,0.03975537,48,0.042,0.118615207659776,1,1
"06037294620","90744",4683,0.390306857949574,0.289168166666667,76.33,21.61,11.69875187,0.03975537,52.3,0.042,0.327023599071658,1,1
"06037294410","90710",5079,0.387057086614173,0.243373416666667,50.63,11.48,11.76222237,0.03975537,54.3,0.042,0.323326307196831,1,1
"06037101110","91042",4283,0.665539499323948,0.51119205,30.87,16.86,11.30213066,0.06464682,32.5,0.055,0.441353329544822,1,1
"06037575201","90813",4772,0.162839020122485,0.112380556666667,128.01,27.87,11.75572268,0.03975537,55.1,0.042,0.218791909375986,1,1
"06037294200","90744",4874,0.806318599379623,0.657970866666667,74.29,21.03,11.74873865,0.03975537,27.3,0.042,0.369374598828564,1,1
"06037543903","90745",3740,0.736903359381214,0.450730426666667,67.35,18.5,12.04103289,0.04050375,27.6,0.042,0.525142307120476,1,1
"06037920336","91321",6881,0.574389937763461,0.424873293333333,36.13,10.21,9.600230462,0.06591477,57,0.065,0.639679164623655,1,1
"06037572202","90806",3614,0.416431166984809,0.365266933333333,99.74,20.11,11.60296908,0.04050375,13.3,0.042,0.59699258028254,1,1
"06037543701","90745",3057,0.758324509862404,0.575680816666667,67.35,18.5,11.97138796,0.03975537,28.8,0.042,0.245527779175403,1,1
"06037113322","91311",4572,1.09365927980593,0.85839162,48.93,15.34,11.37082616,0.06350576,13.2,0.057,0.689449904185081,1,1
"06037113421","91311",6879,1.42066953988706,1.06044951333333,39.33,9.56,11.55470265,0.06236471,36.9,0.057,0.850232738732534,1,1
"06037115201","91324",6647,1.13264845800525,0.808375936666667,47.29,13.1,11.93986769,0.06464682,35.9,0.06,0.529060400215505,1,1
"06037115302","91324",3957,1.40648860653782,1.17026160666667,72.5,19.57,12.55151073,0.06350576,50.7,0.06,0.323209652440837,1,1
"06037115202","91324",5684,1.28712692873618,1.11525405666667,59.88,16.57,12.41477456,0.06464682,26,0.06,0.671959660637207,1,1
"06037115101","91325",5083,1.35702124592381,1.0050438,62.08,17.54,12.10821715,0.06464682,6.9,0.057,1.49852809222742,1,1
"06037117301","91343",3910,1.22886530163843,0.956161696666667,86.23,15.46,11.87764253,0.06591477,25.5,0.057,0.516564459784335,1,1
"06037117302","91343",5229,1.10892077765847,0.903532453333333,58.87,11.45,11.99828813,0.06591477,18.3,0.057,0.791290446005175,1,1
"06037117404","91343",5324,0.954533648492802,0.797274033333333,75.02,13.8,12.13614247,0.06464682,26.5,0.057,0.681696510046913,1,1
"06037115401","91325",6373,1.95699676389883,1.39528550333333,44.47,11.77,12.64622444,0.06464682,35.1,0.06,0.735747578937727,1,0
"06037119320","91402",4906,0.780532316272966,0.540133663333333,89.05,19.65,11.66547916,0.06591477,44.1,0.057,0.190334684367721,1,1
"06037117510","91343",3687,0.530815040165434,0.3947222,78.05,14.19,11.77397672,0.06464682,68.3,0.057,0.12992303235979,1,1
"06037119340","91402",4264,0.561157838224767,0.40055144,93.94,20.82,11.6143557,0.06464682,74.5,0.057,0.0471729204351444,1,1
"06037119310","91402",4087,0.941706061600254,0.75005765,44.49,8.92,11.66547916,0.06718273,49.8,0.057,0.164881864549564,1,1
"06037119400","91331",5499,1.10833233913943,0.846853653333333,79.78,13.11,11.57359089,0.06591477,35.2,0.057,0.432736689335612,1,1
"06037602105","90250",4116,0.705015211166786,0.533378953333333,77.65,19.79,12.05869981,0.04259906,40.8,0.044,0.245391293119875,1,1
"06037601600","90304",4439,0.469685163644317,0.43371514,59.03,16.1,12.01108536,0.04259906,47.2,0.044,0.352631200336283,1,1
"06037601700","90304",5126,0.748067535592142,0.57319392,52.43,14,11.96153339,0.04259906,58.2,0.044,0.302379528031501,1,1
"06037601801","90304",2834,0.985825901733874,0.713067566666667,47.4,12.32,11.99377914,0.04259906,50.7,0.044,0.18685885845669,1,1
"06037601802","90304",3945,0.894033220989422,0.653930233333333,60.4,16.48,11.96153339,0.04259906,32,0.044,0.187560471053282,1,1
"06037601900","90303",4847,0.794749289151356,0.63677175,96.16,23.04,11.99554293,0.04259906,54.7,0.044,0.269076506754311,1,1
"06037602104","90250",6091,0.777905780243379,0.601821313333333,68.78,17.59,11.92187198,0.04259906,40.9,0.044,0.277735668428995,1,1
"06037600801","90305",3199,0.435350677046051,0.360548563333333,86.03,14.8,12.02244997,0.0438112,16.5,0.046,0.375094458052165,1,1
"06037602700","90250",3770,0.54718320011135,0.286064053333333,77.83,15.9,12.11204085,0.04259906,18.9,0.044,0.962236580989555,1,1
"06037601100","90301",6869,0.99008788674143,0.8205643,84.93,16.96,12.02230894,0.04259906,62.4,0.046,0.247623366205338,1,1
"06037600601","90303",2653,0.854633316432037,0.664769373333333,85.19,19.56,12.10856935,0.04259906,26.7,0.044,0.249156149789429,1,1
"06037302104","91205",4288,0.672240987632228,0.455800613333333,43.46,17.54,11.73900128,0.05462941,38,0.051,0.221309533756894,1,1
"06037300901","91206",6540,0.629460823789072,0.208735443333333,22.23,9.18,11.32292402,0.05685511,6.5,0.051,2.68416194612183,1,1
"06037320100","91340",7601,0.624675644237652,0.468661943333333,80.64,12.91,11.08053704,0.06718273,31.4,0.057,0.737167862867139,1,1
"06037106113","91342",3697,0.851942779169649,0.579049836666667,63.98,13.45,10.92587915,0.0685917,24.2,0.057,0.556790792340742,1,1
"06037311802","91502",4068,0.251893939393939,0.181182016666667,39.05,12.94,11.78538706,0.05763123,33.9,0.055,0.319099782125641,1,1
"06037302102","91205",5946,0.46041803368329,0.378470726666667,48.43,17.63,11.77220627,0.05334987,18.4,0.051,0.400834918558757,1,1
"06037302302","91204",5337,0.413078248031496,0.296515206666667,67.87,20.38,11.87080549,0.05334987,41.3,0.051,0.244282386950803,1,1
"06037124400","91607",4858,0.732715317545534,0.474860623333333,31.42,12.2,11.51704216,0.05938691,25.8,0.053,0.376473322722705,1,1
"06037125200","91601",3907,0.289584451801479,0.161187043333333,42.48,10.74,11.5294955,0.05763123,29.8,0.053,0.501355458106717,1,1
"06037124700","91423",5539,1.17495575837111,0.814668843333333,22.95,10.52,11.59357465,0.05846283,19.9,0.053,0.526999659793805,1,1
"06037125100","91607",5892,0.607641374373658,0.427538933333333,32.79,12.77,11.53704074,0.05763123,22,0.053,0.50132029709202,1,1
"06037127102","91405",5779,0.852454167660861,0.630534036666667,109.67,20.85,11.6846695,0.06350576,50.6,0.055,0.330450663172736,1,1
"06037534102","90201",6219,0.673473166706434,0.43455604,54.25,23.93,12.02588499,0.04716458,61.5,0.046,0.309962132914965,1,1
"06037533104","90255",4415,0.61779023005647,0.492989973333333,60.74,24.24,12.07802241,0.04588368,64.3,0.046,0.13201073875316,1,1
"06037533105","90255",2510,0.782758689254752,0.5671778,60.74,24.24,12.10088367,0.04588368,69.8,0.046,0.0736428319472092,1,1
"06037533601","90201",4762,0.372359172432991,0.293781736666667,48.65,21.32,12.05058662,0.04632538,60.4,0.046,0.211137719832235,1,1
"06037533602","90201",5546,0.37276989879106,0.236567463333333,54.25,23.93,12.05553415,0.04632538,57.5,0.046,0.269859050675333,1,1
"06037533501","90255",3051,0.343751242742384,0.269027696666667,38.7,15.41,12.10196267,0.04676708,54.8,0.046,0.1626031677296,1,1
"06037205120","90023",3548,0.624724732561839,0.5341854,76.1,20.87,12.27407804,0.04716458,82.3,0.046,0.566438363078045,1,1
"06037533804","90201",4207,0.585700757575758,0.35786623,54.25,23.93,12.02269432,0.04676708,55.5,0.046,0.19628433708408,1,1
"06037460302","91001",4221,0.577007774596357,0.448744483333333,39.01,9.23,11.4315396,0.060311,23.6,0.051,0.506920311970081,1,1
"06037800101","91302",5738,0.52265705778255,0.132366046666667,16.22,6.15,10.83831792,0.05535282,11.3,0.055,3.12646498253616,1,1
"06037800102","90290",7213,0.932903095919828,0.109586813333333,13.91,6.03,10.63554196,0.05352109,10.8,0.053,20.3447969408246,1,1
"06037800202","91302",6065,2.62964785651794,0.441240196666667,22.65,8.48,10.34173224,0.0534139,14.4,0.053,10.5836364418291,1,1
"06037651102","90505",3534,0.437249587409528,0.26421277,25.49,10.41,11.87909496,0.04125212,15.7,0.042,0.322963225350096,1,1
"06037401704","91767",7108,0.719088025928577,0.418297216666667,67.95,15.17,12.76241295,0.06133785,36.7,0.06,0.699964140449278,1,1
"06037408722","91748",4313,0.859084198282033,0.54980367,28.38,9.84,12.07967244,0.05070407,19.9,0.05,0.814003610410397,1,1
"06037400900","91741",4424,0.668370466475781,0.44050292,38.8,12.82,11.94310557,0.06236471,20.6,0.057,0.758694659069304,1,1
"06037190700","90028",2685,0.290804203451841,0.18036562,60.77,13.63,11.90677464,0.05022962,40.4,0.05,0.248124383581437,1,1
"06037403801","91724",6224,0.780624900580609,0.609506113333333,46.73,12.88,12.13753758,0.05938691,32.1,0.057,0.727962689697444,1,1
"06037405202","91706",4850,1.0917087956335,0.762400773333333,66.86,14.78,11.92341677,0.05846283,33.1,0.051,0.370415069451419,1,1
"06037404801","91706",7911,1.43285835719399,1.06269006333333,66.86,14.78,11.95086878,0.05763123,39.9,0.051,0.537025083149899,1,1
"06037404903","91706",2738,1.32958770778653,0.889151706666667,66.86,14.78,11.87892599,0.05846283,41.3,0.051,0.209214440360886,1,1
"06037405201","91706",4933,0.80948945657361,0.499325643333333,57.56,12.71,11.90589977,0.05846283,38.3,0.053,0.522446715803649,1,1
"06037405600","91791",5553,0.862377465600891,0.80299724,39.22,10.54,12.00446076,0.05763123,14.2,0.053,0.820267631973801,1,1
"06037405203","91706",3638,1.09973380458125,0.709383153333333,55.68,12.3,11.95803873,0.05763123,28.9,0.053,0.277226256424011,1,1
"06037406200","91723",5811,0.913895351149288,0.714244713333333,36.78,9.21,12.10201885,0.05763123,40.1,0.055,0.7337587765567,1,1
"06037501802","90602",3311,0.53712941422095,0.38177362,55.62,15.7,11.94722225,0.05022962,23.7,0.046,0.298948789276102,1,1
"06037109400","91345",3903,0.649393790264853,0.43523959,66.44,14.99,11.34325331,0.06718273,18.5,0.057,0.496503519153221,1,1
"06037552602","90650",4416,0.657504548437127,0.4694271,47.46,18.21,11.94672827,0.04588368,39.7,0.046,0.530236794029143,1,1
"06037552700","90650",6819,0.671079644873936,0.601897103333333,56.71,21.89,11.91971836,0.04588368,27.4,0.046,0.53059697858613,1,1
"06037552601","90650",5260,0.532200697924123,0.450816533333333,57.55,22.22,11.9351668,0.04539285,37.4,0.044,0.275323811220894,1,1
"06037553100","90706",6770,0.387662923526605,0.221355636666667,61.64,17.57,11.86178203,0.04435661,30.6,0.044,0.800061435390142,1,1
"06037554514","90703",4700,0.663114908931838,0.39400434,30.53,9.68,11.89070824,0.04490202,20.9,0.044,0.581588751984657,1,1
"06037554516","90703",3885,0.481226512168933,0.276050296666667,27.72,8.86,11.86959561,0.04435661,5.7,0.044,0.562308792637662,1,1
"06037554600","90650",4173,0.629967241310745,0.550599093333333,31.74,12.01,11.92696003,0.04490202,23.9,0.044,0.405850869747815,1,1
"06037554521","90703",5949,0.410107472361409,0.256608206666667,28.55,9.19,11.78434659,0.04435661,19.1,0.044,1.90866149582054,1,1
"06037214000","90036",4277,0.719784583035075,0.58609937,31.63,12.33,11.83730224,0.0482775,12.8,0.048,0.389852691663515,1,1
"06037214100","90036",3668,1.12716734271852,0.902871943333333,31.27,11.2,11.89088295,0.04791979,10.1,0.048,0.428114968767173,1,1
"06037214400","90036",2916,0.501214159309632,0.370473503333333,31.63,12.33,11.83730224,0.04863521,21,0.048,0.132920613199263,1,1
"06037214700","90048",2414,0.504719314205043,0.38446055,21.29,9.93,11.71968263,0.04791979,17.6,0.048,0.228834020201738,1,1
"06037214800","90048",2813,0.871173596198202,0.63078563,27.51,13.3,11.68771731,0.04863521,16.1,0.048,0.221982985528455,1,1
"06037214600","90048",2383,0.696313528990694,0.593327353333333,20.88,9.71,11.71898001,0.04863521,18.2,0.048,0.224406045503429,1,1
"06037216100","90019",2151,0.638714904955062,0.490887186666667,45.2,9.31,12.01976856,0.04716458,11.4,0.048,0.261297511257687,1,1
"06037571701","90805",6247,0.357543197725284,0.109800363333333,89.38,19.43,12.31736907,0.04192559,46.2,0.042,0.738325810314241,1,1
"06037572100","90806",1113,0.331197680545614,0.143029456666667,97.81,19.77,11.53907188,0.04050375,20.1,0.042,0.305194392203214,1,1
"06037572301","90810",3841,0.616856309154537,0.524174346666667,79.55,21.11,11.72604257,0.04050375,51.2,0.042,0.316709787265008,1,1
"06037572302","90810",3610,0.599407584705321,0.26601865,79.55,21.11,11.66595061,0.03975537,28.7,0.042,0.290386105955521,1,1
"06037228600","90011",5301,0.382230275192874,0.299349846666667,69.72,22.77,12.05265861,0.04539285,66,0.046,0.203524235736356,1,1
"06037229200","90011",5072,0.174714666348525,0.144717366666667,69.72,22.77,12.10765122,0.04539285,57.2,0.046,0.171832850537681,1,1
"06037228800","90058",5353,0.422901505209576,0.30218869,67,18.06,12.21219619,0.04588368,62.8,0.046,0.325459321501287,1,1
"06037228900","90058",2918,0.291276445557942,0.286189263333333,80.43,19.67,12.16800708,0.04588368,77.8,0.046,0.200030884217071,1,1
"06037231400","90062",4745,0.731770211962141,0.580699103333333,95.26,16.5,11.98149623,0.04490202,41.5,0.046,0.239747717439907,1,1
"06037231220","90037",4653,0.655412391632864,0.56123014,71.2,14.89,12.00727367,0.04539285,60.8,0.046,0.374229795420567,1,1
"06037231500","90062",5396,0.814129856637238,0.701126366666667,128.19,21.61,11.95605462,0.04490202,45,0.046,0.354133213551316,1,1
"06037231710","90037",4165,0.66389038017975,0.509106063333333,100.68,20.14,11.97864156,0.04490202,84.7,0.046,0.125587472529362,1,1
"06037232120","90037",5567,0.393359033245844,0.27892429,100.68,20.14,11.99843255,0.04490202,68,0.046,0.203536718556596,1,1
"06037236400","90008",4282,0.630821005328879,0.262260903333333,132.42,17.65,11.88815827,0.04435661,21.8,0.046,0.517640481901672,1,1
"06037236202","90008",5764,0.502597952954744,0.2786799,86.99,12.14,11.91185817,0.04490202,63.8,0.046,0.171279297367122,1,1
"06037234200","90018",2424,0.957316770062833,0.809431286666667,70.35,11.23,11.93784179,0.04490202,19.7,0.046,0.339619371848777,1,1
"06037261200","90077",4182,0.555928378270898,0.127862186666667,9.36,5.65,11.34895585,0.05286538,13.7,0.05,2.93138818129169,1,1
"06037262100","90077",2678,2.96748302413903,0.557967223333333,11.32,7.31,11.39244405,0.05235247,9.5,0.048,3.38746576913436,1,1
"06037262400","90049",3059,0.84013113417641,0.248785426666667,10.27,6.15,11.33070843,0.05298778,7.7,0.05,4.35184853211546,1,1
"06037262303","90049",3038,0.911893293167899,0.557023666666667,15.21,8.62,11.42938126,0.05070407,8.6,0.046,1.00773292368898,1,1
"06037262302","90049",2845,1.0209644426549,0.591280536666667,15.21,8.62,11.47355111,0.051214,8.8,0.046,1.18207315282617,1,1
"06037267200","90025",7004,1.02396504414221,0.835690416666667,21.05,9.35,11.77107454,0.04791979,18.1,0.046,0.456252544846625,1,1
"06037241002","90059",4144,0.48932422154617,0.39519882,97.62,18.87,12.0964657,0.04320513,45.3,0.044,0.27414525615911,1,1
"06037241001","90061",4197,0.749985087091386,0.57378679,119.22,20.85,12.10169951,0.04320513,65.2,0.044,0.347910797181613,1,1
"06037240402","90044",3763,0.434015971725125,0.279305836666667,95.33,20.3,12.08962673,0.04320513,56.2,0.044,0.231644560883332,1,1
"06037602507","90250",5122,0.709763729817864,0.515128083333333,54.38,13.4,12.06541253,0.04259906,45.9,0.044,0.124931147170402,1,1
"06037602506","90250",4297,0.658091744213791,0.448494993333333,51.1,12.5,12.06541253,0.04259906,52.3,0.044,0.124501071530016,1,1
"06037602505","90250",4590,0.40986327348286,0.285481266666667,77.65,19.79,12.06312607,0.04259906,57.7,0.044,0.124784371716286,1,1
"06037602504","90250",4961,0.311969970373022,0.302295316666667,77.65,19.79,12.06541253,0.04259906,43.4,0.044,0.124252454750844,1,1
"06037600303","90044",3883,0.579480831941462,0.40835748,125.58,24.53,12.08622848,0.04259906,66.9,0.044,0.14041236035404,1,1
"06037101300","91042",3884,0.797017915374215,0.39042499,22.91,11.89,11.01194549,0.06350576,17,0.053,0.995076777869841,1,1
"06037651001","90501",5444,0.442282694066651,0.402438696666667,52.35,11.03,11.9316356,0.04050375,24.7,0.042,0.550022937240434,1,1
"06037702600","90230",6389,0.3578781167979,0.277108986666667,48.78,14.01,11.68123003,0.04490202,8.1,0.046,0.839644117663536,1,1
"06037670701","90275",7185,0.560372425037779,0.516510546666667,15.06,6.56,11.59614426,0.03892377,12.5,0.042,1.15352601345726,1,1
"06037670002","90717",3939,0.489598867613139,0.34758187,54.89,14.54,11.84918524,0.03975537,18.7,0.042,0.331837382913314,1,1
"06037294520","90744",3710,0.609596208144436,0.413370963333333,76.33,21.61,11.72966207,0.03975537,41.7,0.042,0.186958578770464,1,1
"06037296600","90731",5358,0.436196984609878,0.432734026666667,103.61,14.57,11.65417914,0.03809217,55.7,0.042,0.32506493099615,1,1
"06037575103","90804",5171,0.327028279845701,0.231836856666667,93.2,17.56,11.61841941,0.04050375,42.5,0.042,0.185090635177858,1,1
"06037576402","90813",5015,0.382227168336912,0.285895096666667,111.73,24.22,11.66802231,0.03975537,54.7,0.042,0.125164383457343,1,1
"06037575902","90802",5208,0.36130249343832,0.268527956666667,82.02,15.81,11.73964651,0.03975537,41.5,0.042,0.135364907477124,1,1
"06037575401","90813",4788,0.265323013600573,0.22426583,127.96,27.86,11.69108081,0.03975537,72.1,0.042,0.342809049375906,1,1
"06037575901","90802",3553,0.1985063479281,0.062397953333333,81.93,15.79,11.70661336,0.03975537,54,0.042,0.188064764000017,1,1
"06037575102","90804",4151,0.392439403881333,0.291220083333333,93.2,17.56,11.65311866,0.03975537,58.4,0.042,0.156346908329629,1,1
"06037575803","90813",3229,0.275543948341685,0.25703943,112.45,24.38,11.70661336,0.03975537,62,0.042,0.0770022240990133,1,1
"06037297000","90732",5597,0.504143924481031,0.336471946666667,62.23,10.8,11.58733944,0.03809217,16.1,0.042,0.559069340009441,1,1
"06037575801","90813",2254,0.120691412153026,0.04055202,104.11,22.57,11.70661336,0.03975537,62.6,0.042,0.167493750915714,1,1
"06037294830","90744",4134,0.355629995824386,0.24405981,76.33,21.61,11.77535951,0.03809217,58.9,0.042,0.341222929661249,1,1
"06037294510","90744",5082,0.791682200946473,0.64203594,76.33,21.61,11.74873865,0.03975537,59.2,0.042,0.198794609685293,1,1
"06037294900","90744",3853,0.45986004235266,0.352195946666667,73.77,20.58,11.8087939,0.03892377,61.6,0.042,0.249966093319633,1,1
"06037296210","90731",3132,0.303237219637318,0.178052386666667,103.61,14.57,11.70137136,0.03809217,56,0.042,0.215196808744809,1,1
"06037294810","90744",4278,0.509826364034041,0.454490783333333,76.33,21.61,11.72966207,0.03892377,64.7,0.042,0.123759386395793,1,1
"06037577501","90803",3370,0.184648527598823,0.14383413,19.39,9.69,11.49358879,0.04050375,13.7,0.042,0.525515960905319,1,1
"06037920044","91350",2399,1.09586763302314,0.536438136666667,30.9,13.62,10.00715869,0.06464682,7.1,0.065,0.385276096797989,1,1
"06037575202","90813",4175,0.319404676688141,0.294932413333333,110.89,23.98,11.65311866,0.03975537,63.5,0.042,0.15610644884196,1,1
"06037207400","90012",1539,0.332706369800366,0.10101593,30.75,10.73,12.62517064,0.04791979,34.2,0.046,0.33796593500462,1,1
"06037573003","90806",1843,0.231559567127973,0.164194603333333,88.32,17.92,11.64459056,0.03975537,40.8,0.042,0.173632167570067,1,1
"06037206300","90013",6103,0.331478540324505,0.24480974,83.69,7.91,12.39952871,0.04756207,93.2,0.046,0.238783463722542,1,1
"06037104500","91331",3025,0.941340695339219,0.787225466666667,81.71,13.36,11.40197774,0.06718273,47.5,0.057,0.20502582138186,1,1
"06037208000","90026",7508,0.163748086176728,0.114818436666667,41.43,10.45,12.53587816,0.04791979,59.6,0.046,0.373029199915516,1,1
"06037208610","90026",4351,0.539756571621729,0.466649103333333,40.48,10.46,12.19449024,0.04791979,42.2,0.046,0.136133828064176,1,1
"06037571704","90805",4076,0.32731970293486,0.239732646666667,94.42,20.48,12.14582489,0.04192559,47.6,0.042,0.185778604335755,1,1
"06037104810","91331",5631,0.820393278254991,0.704753166666667,81.71,13.36,11.46459884,0.06718273,43.5,0.055,0.433646437820906,1,1
"06037208620","90057",4446,0.484185481786368,0.402931496666667,44.33,11.39,12.19449024,0.04791979,44.8,0.046,0.125798566915815,1,1
"06037570403","90805",4832,0.697397821721149,0.51126653,84.23,18.48,12.4277485,0.04259906,57.6,0.042,0.220800629358488,1,1
"06037106403","91342",3667,0.75833196631671,0.618646676666667,58.22,11.95,10.98471997,0.06718273,40.6,0.06,0.427167378884222,1,1
"06037208710","90057",4858,0.291480876680188,0.188766116666667,49,13.03,12.20870236,0.04756207,25.7,0.046,0.0650485801156825,1,1
"06037553503","90723",2906,0.457273895450569,0.35415158,34.98,11.41,12.01081735,0.04490202,42.8,0.044,0.163707807738546,1,1
"06037208902","90017",2692,0.406718513878947,0.304342783333333,53.55,10.57,12.23163332,0.04756207,74.7,0.046,0.0710899240761379,1,1
"06037107010","91342",3141,0.632539718046608,0.493830323333333,63.98,13.45,10.88563321,0.06718273,44.1,0.06,0.263149679102581,1,1
"06037602600","90249",8118,0.607276629483815,0.572957806666667,80,17.3,12.0858239,0.04259906,33.1,0.044,0.751443218969063,1,1
"06037219800","90016",2861,0.680685422134733,0.46977803,99.57,16.87,11.94583615,0.04539285,43.8,0.046,0.171782572869031,1,1
"06037552302","90650",4107,0.518551658315438,0.34310727,54.01,20.83,11.94041032,0.04676708,25.8,0.046,0.368799428458766,1,1
"06037106641","91344",2372,0.678290036188658,0.522157936666667,52.54,13.58,10.95076564,0.06718273,16.1,0.06,0.438815925780447,1,1
"06037219010","90018",3027,0.728957264574883,0.475491436666667,89.86,18.08,12.00024046,0.04539285,45,0.046,0.170532189198737,1,1
"06037218900","90018",6149,0.64267738904796,0.431548316666667,89.86,18.08,12.00024046,0.04588368,55.6,0.046,0.271324617596797,1,1
"06037220100","90016",2415,0.522377440746043,0.296493903333333,99.57,16.87,11.91465003,0.04539285,40.1,0.046,0.378587511085138,1,1
"06037107020","91342",5317,0.590544346019248,0.400681756666667,59.2,12.26,11.0285217,0.06718273,29,0.06,0.383491145823832,1,1
