"GEOID","net3_popcentroid","net1_popcentroid","walk3_popcentroid_min","walk1_popcentroid_min","net3_popcentroid_open","net3_popcentroid_merged","net3_popcentroid_pna2016","net_snap_m","net_component","net3_parks"
"06037401102",0.59579679670723,0.353578228147618,11.9159359341446,7.07156456295236,0.59579679670723,0.59579679670723,0.594994606498051,75.0118803748015,1,"169 380 1545"
"06037401101",0.424081489103635,0.267738904795991,8.4816297820727,5.35477809591983,0.424081489103635,0.630955221506403,0.424474817068321,16.3974955075526,1,"1547 1295 169"
"06037401500",0.409766960948063,0.144244487194782,8.19533921896127,2.88488974389565,0.409766960948063,0.409766960948063,0.409766960948063,2.7320818341718,1,"623 1086 552"
"06037401203",0.525400411596278,0.314517592261195,10.5080082319256,6.29035184522389,0.525400411596278,0.525400411596278,0.525063007038893,2.52619529792044,1,"425 1547 1924"
"06037401201",1.3392276604629,1.2486472749145,26.7845532092579,24.97294549829,1.43244328123757,1.3392276604629,1.32146017259206,2.82915587603048,1,"437 1929 620"
"06037403902",0.53962359818659,0.458603008430764,10.7924719637318,9.17206016861529,0.686642507754712,0.653452586892548,0.653548899427344,13.5639304508242,1,"1925 1924 302"
"06037404100",0.41167954147777,0.316236926350115,8.2335908295554,6.32473852700231,0.828618990097829,0.41167954147777,0.41167954147777,8.81833263839542,1,"1773 424 1772"
"06037274100",0.595447586097192,0.182562584506482,11.9089517219438,3.65125169012964,0.595447586097192,0.595447586097192,0.590909712280283,54.828671736326,1,"1249 2401 666"
"06037275200",0.507672691481747,0.193527300564702,10.1534538296349,3.87054601129404,0.507672691481747,0.507672691481747,0.560758917919351,56.8101966997632,1,"293 663 2065"
"06037275400",0.565801966515549,0.445535572258013,11.316039330311,8.91071144516026,0.565801966515549,0.565801966515549,0.477608267716535,1.47980288641504,1,"1891 687 2119"
"06037275302",0.438054263103476,0.112539643482065,8.76108526206951,2.2507928696413,0.492209247991728,0.438054263103476,0.41923106557703,65.4797521173721,1,"2119 143 293"
"06037275311",0.406778165513402,0.0747907221824545,8.13556331026803,1.49581444364909,0.406778165513402,0.406778165513402,0.406778165513402,10.6589621739716,1,"293 2119 687"
"06037276000",1.16037404060288,0.83159660085103,23.2074808120576,16.6319320170206,1.23228346456693,1.16037404060288,1.1570584039211,5.5174476675687,1,"223 237 1997"
"06037276100",1.10133321403006,0.94885617990933,22.0266642806013,18.9771235981866,1.1112962797264,1.10133321403006,1.1014028076036,36.6059036362131,1,"237 2064 387"
"06037276500",0.79953571144516,0.689581593493995,15.9907142289032,13.7916318698799,1.45398000676052,1.21146690825579,0.759854325737692,74.1261186591294,1,"2441 143 1997"
"06037276400",0.884043436331822,0.675821328441899,17.6808687266364,13.516426568838,1.46669885369442,1.21707043366738,0.884034115763939,17.7331764159466,1,"1997 2441 143"
"06037276601",0.857185909289748,0.601489178199316,17.143718185795,12.0297835639863,0.994332473355603,0.857185909289748,0.821461415334447,0.240117597280796,1,"143 2400 2396"
"06037431002",0.506759275829158,0.283040791776028,10.1351855165832,5.66081583552056,0.506759275829158,0.506759275829158,0.575238730812058,14.0445520120625,1,"859 2061 1521"
"06037190901",0.181851735862563,0.120106701861131,3.63703471725125,2.40213403722262,0.277084327527241,0.181851735862563,0.277076871072934,52.508588835371,1,"2364 2266 1809"
"06037480703",0.396211127018214,0.210388207866062,7.92422254036427,4.20776415732124,0.396211127018214,0.396211127018214,0.587242379503698,14.9302032008728,1,"1896 761 1897"
"06037430101",0.0808167800047721,0,1.61633560009544,0,0.0808167800047721,0.15225893283226,0.170288017975026,29.6214737956751,1,"1926 334 333"
"06037480011",0.845096511373578,0.486342882565816,16.9019302274716,9.72685765131631,0.845096511373578,0.845096511373578,0.845096511373578,32.9980686476384,1,"704 1021 509"
"06037400206",0.568795111548556,0.476095228863438,11.3759022309711,9.52190457726875,0.568795111548556,0.568795111548556,0.498918192754315,48.6513062407635,1,"562 1000 520"
"06037400302",0.687224732561839,0.345026917800048,13.7444946512368,6.90053835600095,0.687224732561839,0.687224732561839,0.687224732561839,3.23314815991331,1,"1364 664 806"
"06037481202",0.842328302712161,0.701041542392428,16.8465660542432,14.0208308478486,1.23847791398234,0.842328302712161,0.865666383321403,22.8578314843081,1,"1539 1725 1608"
"06037502602",0.959417004692595,0.649923819891832,19.1883400938519,12.9984763978366,0.959417004692595,0.959417004692595,0.959417004692595,6.94528194799418,1,"877 314 912"
"06037502601",0.571786392467987,0.270126212916567,11.4357278493597,5.40252425833134,0.571786392467987,0.571786392467987,0.647755234430923,3.77877648456587,1,"877 912 1902"
"06037530003",0.525510394297304,0.467981363835202,10.5102078859461,9.35962727670405,0.584147329595164,0.525510394297304,0.525510394297304,9.1448322902522,1,"1090 1588 991"
"06037117303",1.14276624512845,0.46896934403086,22.855324902569,9.3793868806172,1.62102073888491,1.14276624512845,1.16128869899785,0.850800763064493,1,"1278 2161 2300"
"06037503000",1.28889348703571,0.379139574882685,25.7778697407142,7.5827914976537,1.28889348703571,1.28889348703571,1.26911213513084,0.349376735920639,1,"113 405 95"
"06037115301",1.22129886463056,0.513900073570349,24.4259772926112,10.278001471407,1.24701741827726,1.22129886463056,1.1917346446751,25.7269956998905,1,"2414 2303 1683"
"06037503201",1.02407067724489,0.732038644317188,20.4814135448978,14.6407728863438,1.42420017100135,1.02407067724489,1.02407067724489,7.83769497127448,1,"1793 95 1794"
"06037503302",0.329178224170842,0.0148687912590472,6.58356448341684,0.297375825180943,0.759189458561998,0.329178224170842,0.329178224170842,16.6887521072037,1,"1785 1794 1089"
"06037540600",0.268659776902887,0.162484217171717,5.37319553805774,3.24968434343434,0.268659776902887,0.268659776902887,0.268659776902887,46.3896464507045,1,"710 1124 1215"
"06037542501",0.410964964606697,0.081436908454625,8.21929929213394,1.6287381690925,0.410964964606697,0.410964964606697,0.410964964606697,10.7842338126068,1,"330 275 1520"
"06037543000",0.452353256979241,0.406637114252764,9.04706513958482,8.13274228505528,0.452353256979241,0.452353256979241,0.51475570170206,19.38066337732,1,"202 1522 1017"
"06037543503",0.90759713274477,0.63710058259763,18.1519426548954,12.7420116519526,0.90759713274477,0.90759713274477,0.916675365863358,6.12603272065222,1,"1877 2297 1047"
"06037543202",0.659655114133461,0.61654313807365,13.1931022826692,12.330862761473,0.659655114133461,0.659655114133461,0.659655114133461,7.08208248610969,1,"274 857 357"
"06037543400",0.702251352103714,0.353849145987433,14.0450270420743,7.07698291974867,0.97003313151197,0.702251352103714,0.702251352103714,11.1684915102432,1,"1884 1987 969"
"06037543304",0.795703715302633,0.503507019008988,15.9140743060526,10.0701403801798,0.795703715302633,0.795703715302633,0.795507362005886,22.2358308939477,1,"522 329 309"
"06037543201",0.465817749343832,0.375086991966913,9.31635498687664,7.50173983933826,0.465817749343832,0.465817749343832,0.550972943012805,65.5920666861224,1,"1887 357 1520"
"06037203720",0.519494899785254,0.366110663723853,10.3898979957051,7.32221327447705,0.519494899785254,0.519494899785254,0.649582065736101,10.4649715396162,1,"2123 1060 2188"
"06037204120",0.758011338781516,0.413377748946154,15.1602267756303,8.26755497892309,0.758011338781516,0.758011338781516,0.699591883400938,9.44657380036791,1,"2188 2294 2120"
"06037204200",0.346392070309393,0.144869586614173,6.92784140618786,2.89739173228346,0.346392070309393,0.346392070309393,0.462321293645113,4.64045055630712,1,"2123 2188 2354"
"06037204600",0.322313315239004,0.144471287679949,6.44626630478008,2.88942575359898,0.371914892030542,0.371914892030542,0.324018357790503,14.8417712711523,1,"2224 2120 1816"
"06037203900",0.835471471605822,0.66177398989899,16.7094294321164,13.2354797979798,0.835471471605822,0.835471471605822,0.858425544818261,11.7586219996756,1,"2188 1881 2294"
"06037204700",0.370710674659986,0.224979867573371,7.41421349319971,4.49959735146743,0.517812226596675,0.517812226596675,0.517812226596675,23.4585324175906,1,"2120 1816 2294"
"06037204820",0.60272073590233,0.390951841247117,12.0544147180466,7.81903682494234,0.60272073590233,0.60272073590233,0.61616534438877,17.4242471328796,1,"1196 2294 2120"
"06037204910",0.718125521951801,0.365074837946393,14.362510439036,7.30149675892786,0.718125521951801,0.718125521951801,0.750989844309234,28.7434544498091,1,"1881 2294 1196"
"06037205110",0.626595059850473,0.394584377236936,12.5319011970095,7.89168754473873,0.626769665155492,0.626595059850473,0.62715802215064,45.0242114298711,1,"1196 2294 1816"
"06037204810",0.641166835679631,0.4870245267637,12.8233367135926,9.740490535274,0.641166835679631,0.641166835679631,0.660349807126382,1.03189357153641,1,"2294 2120 1881"
"06037124102",0.537336952199157,0.249141265012328,10.7467390439831,4.98282530024656,0.626996465640659,0.537336952199157,0.627975746639625,11.759854047908,1,"2395 2301 1805"
