"GEOID","recorded_dist3_miles","centroid_x","centroid_y","popcentroid_x","popcentroid_y","dist3_planar","dist3_geodesic","dist1_planar","dist3_popcentroid","dist1_popcentroid","acres_0p5mi","acres_1mi","dist3_pna2016","walkshed2016_share","popcentroid_in_walkshed2016"
"06037131702",0.886847026666667,133721.403072644,-422434.602581924,133719.946375304,-422531.044746716,0.888332334718245,0.888721110292502,0.763751024141127,0.846403931958536,0.704693972256187,0,9.85476154899702,0.86268569092567,0,0
"06037128802",0.622101816666667,142397.869680981,-426317.113856345,142367.918570611,-426304.480653025,0.623393134058211,0.623172377893937,0.501300174586685,0.62450210498845,0.520768114887868,0,130.18251987859,0.623393128799261,0.226253364241967,0
"06037128602",0.98510983,144206.235481467,-425983.899062271,144195.77247578,-425828.79324989,0.986989362763258,0.986185972783567,0.583016802271691,0.991244400202012,0.6569559853427,0,65.548551618342,0.986525353532029,0.115609973585805,0
"06037530802",0.614447796666667,167896.024610612,-438757.886842321,167887.078076033,-438793.404595112,0.616058523457448,0.615244669571916,0.161942431816389,0.616549097146456,0.156392219208427,15.4451699545664,24.4480502052918,0.62204244466591,0.693927387567546,1
"06037530601",0.601025876666667,168420.004111526,-438562.16829113,168436.733828313,-438464.528841951,0.60186057390827,0.600953864206354,0.247274159464716,0.611191071861634,0.307385598214226,15.4451699545664,61.8105418593567,0.601860565587469,0.150557529740034,0
"06037530602",0.498179626666667,168789.72126268,-438685.938665636,168822.509662104,-438272.47466179,0.499043330368569,0.49825794786384,0.352240606778695,0.529783793159781,0.411330281368187,11.2975326967501,65.396637282412,0.499043325659996,0,0
"06037574500",0.438601853333333,175960.465881026,-468006.051398775,175990.81883297,-467926.611677911,0.439258069741597,0.439348418576333,0.324632783761383,0.412947664808606,0.326097964737425,7.8868514618459,137.975820948085,0.439258069481299,0.193895087733787,0
"06037574901",0.2798894,173648.955279708,-467502.977643378,173598.580209002,-467486.639744102,0.280421018492424,0.280764689913342,0.226529707746704,0.283221515198733,0.25780688161675,18.2592853077893,104.585568082559,0.280421021605098,0.989031273627085,1
"06037577100",0.442921596666667,171576.232308879,-469911.465223885,171540.672388932,-469883.275162876,0.44378350603278,0.444123480178956,0.421936265277143,0.442935374084855,0.421039876208429,4.61858952246815,254.898792832612,0.478028003681073,0.999999999999993,1
"06037575002",0.363344913333333,171968.298834963,-468242.151210767,171904.009292508,-468282.091417934,0.363729737785103,0.3640717728043,0.260621928786801,0.353601325679516,0.263761130109768,25.2645463317909,236.089141636606,0.367863990089902,0.773161147377325,1
"06037572201",0.43587551,167137.906006235,-465063.131808616,167064.860638239,-465074.149721093,0.437137257403821,0.436834629081002,0.307430478708373,0.415710372745449,0.321073347746901,11.0499858462108,54.8658969010558,0.437137266580436,0.199220516216751,0
"06037481901",0.609469726666667,170282.55765276,-436633.334083886,170380.50064416,-436589.328148604,0.610789482103885,0.61101656533393,0.493288573763724,0.615946693405476,0.440151275007045,0.0677556063729546,56.0211528956345,0.610789461739649,0.0484717205916651,0
"06037481401",0.14102197,174967.376381744,-435188.018803146,174922.142431847,-435267.563205945,0.141442578089835,0.14123854303828,0,0.172316076851077,0.0476409711364997,32.7418259344806,144.337185737783,0.141442599245026,0.985508244189014,1
"06037482304",0.303364183333333,175479.232129694,-437260.64385314,175436.656278764,-437256.2008288,0.303961062165037,0.303745358093852,0.138757968894204,0.314363535365628,0.143149298984533,13.8541674627026,32.6550082719253,0.554801719583483,0.478794656098259,1
"06037482402",0.25167834,177117.26482004,-438922.186713834,176764.536430856,-438637.458368182,0.287251851957986,0.287817038210698,0,0.239271261032143,0.218429679531998,201.944902537712,630.867685872723,0.287251846386139,0.377101944745513,1
"06037482503",0.393856083333333,175864.520749885,-437896.80729523,175818.656786696,-437910.69660146,0.394108950683592,0.393898862965298,0.194686791280189,0.413964702637932,0.204603451588707,5.76778152955528,43.7466868623101,0.506650980801152,0.169009924934587,0
"06037134421",0.491668736666667,124660.693285242,-422864.89651842,124707.485032962,-422821.031113605,0.492988544171853,0.492989998225864,0.420956502163428,0.514713077357794,0.445930395799212,3.05970057157459,173.776038255007,0.492990111571806,0.486352050444978,0
"06037530101",0.495967433333333,175453.023223797,-443049.96127461,175415.400337421,-443066.489423374,0.496857729213076,0.496835080110187,0.363463368715597,0.511945793437217,0.382578349823026,11.3618962717798,68.663610395875,0.496857720124609,0.229423047337782,0
"06037294820",0.350738923333333,160667.633012498,-469121.432725758,160615.149167526,-469095.209395586,0.351275344104927,0.351266275147831,0.199350632753138,0.365652080197997,0.225618666604295,5.88408211116004,69.8164427922017,0.351343852812457,0.929933951599377,1
"06037111204",0.55880341,133610.24525205,-416073.205186226,133683.943535908,-415902.092114628,0.560157083422226,0.559934387455799,0.379069920471093,0.556479291565504,0.395351254968367,18.9859897673899,63.4753280887292,0.620439132362484,0.327741764736437,0
"06037113212",0.55566837,128682.293980899,-416299.774550206,128790.807788082,-416274.27040699,0.557377576544941,0.557013635561489,0.477545103231623,0.597662833164735,0.477538890611088,0.265095437121864,222.557949850259,0.583037624098323,0.151666525581167,0
"06037113234",0.73872134,129526.941289168,-420114.059277977,129571.656487847,-420384.566112918,0.679946138827273,0.679875296603898,0.278396439751051,0.723486260178712,0.384945673821662,1.42047200657499,20.6203726848462,0.679683779247744,0.344934994464639,0
"06037113211",0.093003166666667,127494.224970212,-415719.878538676,127853.88706959,-415796.244165294,0.0930200183257336,0.0930871499219586,0,0.196837029979393,0.0607826347967304,232.83056930776,774.46915540902,0.0930358605384271,0.88651194868055,1
"06037113232",0.455995813333333,127806.664915146,-420181.064242241,127794.713737877,-420203.585095867,0.342314803660063,0.341700673356682,0.0944299816641779,0.335272091209407,0.0926797918595773,108.519142310008,529.988867853767,0.353501179494587,0.997942377288946,1
"06037113321",1.06756536333333,129723.824668331,-417072.112519169,129831.152100104,-417092.097227388,1.07018004032649,1.06992584308798,0.775066117416489,1.09192978528496,0.726718493935082,0,17.0861747428628,1.10064498610801,0,0
"06037113231",0.29081758,124293.545757627,-420137.698881437,125406.118148985,-420593.175443958,0.223699440623196,0.223770712041498,0.218767036017138,0.239467214240531,0,206.060081615735,904.898688059091,0.232050518938703,0.364490204196863,0
"06037113301",1.05678956,132770.080845862,-418083.308320949,132740.785775652,-417688.608182901,1.05907397148904,1.06011868440778,0.884590839141116,0.998315803927813,0.766903435963494,0,6.72087432174087,1.03012285390413,0.132591715829756,0
"06037113303",1.32952071,130885.769094637,-418136.801065015,131285.663511262,-417851.314099444,1.33247819203341,1.33415240951411,1.07369915169367,1.22481900575634,0.91457017915534,0,0,1.33247351520204,0,0
"06037113401",0.97651626,132398.096432478,-419955.550388329,132358.666753769,-420181.986852003,0.978662355150017,0.978929393452567,0.523832666844399,0.940482370071753,0.464129769534464,0,25.4028263054988,0.80342583335289,0.220090681011694,0
"06037601401",0.483079156666667,150652.909336226,-449413.30452267,151068.122322038,-449198.062208826,0.484114013611177,0.484748526603995,0.0823565534534223,0.427483684532729,0.163324824767032,1.66324269111803,18.5704005852473,0.48411403629823,0.525007425583524,1
"06037601211",0.37221314,151787.230861412,-449023.681704545,151666.52858603,-449027.979013971,0.373172941468989,0.372891869657907,0.167439407113731,0.368337548743075,0.239268669578024,12.3152904528296,31.8296168173371,0.373172932864154,0.307754527514424,0
"06037600201",0.50614201,157400.95752417,-450493.720702097,157370.245230036,-450471.158041837,0.506852155478206,0.507392367220551,0.460222551725028,0.51869183672289,0.463765600514765,0.283559507981426,51.3751894480103,0.383234221681994,0.168438373833219,0
"06037601002",0.590041976666667,152732.569547842,-449653.939046546,152715.971495779,-449703.421688948,0.591797695658789,0.592623810197584,0.390599248979347,0.613794594562853,0.422973239247866,1.58028432224003,9.29157051516921,0.591797690371042,0.333688286517887,0
"06037600100",0.34437236,157538.940653406,-449726.479868404,157519.595892901,-449721.775626072,0.344616842104511,0.344059313627803,0.217683992599493,0.355072094841474,0.22966066781496,2.01676370782565,33.027489747128,0.617813564099603,0.1762209103976,0
"06037601212",0.51479693,151866.893812,-449750.254563454,151846.601421491,-449747.816878675,0.516166990967402,0.516199709184834,0.289984606100336,0.512133803164135,0.294298816621288,1.0736755228934,18.6631281905321,0.516166977001192,0.101781904298299,0
"06037600902",0.407872536666667,152274.699532827,-447946.067657615,152276.423967617,-447908.714930562,0.408697139445373,0.408702243023093,0.233189883162584,0.407195807550217,0.237003935034577,24.0783824305446,74.0063489382081,0.408697128203297,0.92261458741287,1
"06037273100",0.177293526666667,142280.070519668,-444624.916645614,142250.383421504,-444673.525359808,0.178107038004459,0.178046031607241,0.110147816603722,0.193601581345708,0.139805201618279,70.9840242278178,94.1736756001418,0.177641660283084,1,1
"06037602004",0.527034343333333,154340.727846556,-452092.207998649,154320.502370367,-452074.564915654,0.52870857422464,0.528054385197767,0.327233296426653,0.519994698551145,0.314896127354646,1.94380648158057,2.34022503791451,0.528708552067282,0.482369887028366,1
"06037602003",0.205660993333333,153535.270301146,-452104.58667074,153526.556001594,-452098.491695733,0.205685777429599,0.205989438854548,0.0118065575749079,0.209600922497726,0.0154437110554689,2.27775531730021,2.34022503791451,0.205685766310968,0.988249324469336,1
"06037602103",0.458166083333333,151943.301125325,-452803.831830944,151885.271436181,-452865.21864321,0.459570722845467,0.460253244680174,0.400641837746884,0.455225468436322,0.350318388325037,3.60082577503667,11.3107868148878,0.56160618173314,0.234522932730195,0
"06037301000",0.489815733333333,163062.400794118,-427244.514694966,162976.527804201,-427280.188404669,0.49130603265441,0.49130077537447,0.2593230080811,0.481141328056132,0.302138999688663,27.0365889230893,81.7164978555632,0.475832856566393,0.0667383045812456,0
"06037302002",0.36881272,161310.561877895,-428132.042243917,161307.093376275,-428033.396510426,0.369513804867912,0.369573703722629,0.270016698638697,0.405681913513962,0.276284051382659,4.01417877928823,10.1605506480652,0.369513789656985,0.939218028625099,1
"06037300902",0.307956046666667,165928.33415327,-427478.911133959,164981.856230625,-427663.771685409,0.0549632575375638,0.055085412808095,0,0.123953744494584,0.0325952428802044,201.85751564447,509.040995260998,0.0549632565705844,0.370674715717849,1
"06037302103",0.391219383333333,162476.70503286,-428839.950039053,162480.959619652,-428838.522565349,0.39236028717827,0.392180434709402,0.374422855583511,0.394201978029216,0.374985980418035,4.80528566674703,16.2382507217052,0.39236026642937,0.966090060433591,1
"06037302301",0.301663166666667,160145.256509083,-428650.082228505,160086.404103494,-428647.581889953,0.301757224013104,0.301604108633208,0.0632419968019945,0.324458636847556,0.0998422843588122,6.02129317383583,73.9874648748821,0.246927009965997,0.829444808363042,1
"06037302201",0.236970473333333,161512.664553006,-428649.575871629,161654.014943902,-428635.265390297,0.237179577474072,0.236929394514706,0.202644235283825,0.223235417032833,0.114550938977884,8.1287285888884,14.6646761194071,0.237179571995132,0.999999999999994,1
"06037302202",0.213234686666667,161508.054563894,-429062.362090932,161592.984748698,-429090.769150333,0.213505195866884,0.213302970027533,0.182214045566925,0.198973707244824,0.135966517732062,8.29761140417648,17.4669880882449,0.213505190676412,1,1
"06037311700",0.42000278,154874.484446767,-426849.335169763,154854.841769795,-426757.889914173,0.420707013522267,0.421442192530772,0.308703795739715,0.437650066371512,0.358900899508392,12.4957145097624,252.909023479963,0.420751522243208,0.701767739586245,0
"06037535300",0.55694153,163025.070034024,-448910.296393953,162900.712841278,-448964.425813851,0.558535862894464,0.558176528125059,0.435231107117305,0.547302407542816,0.351960859958435,3.28122643545637,43.954898275531,0.547482569575765,0.35204467653761,0
"06037534502",0.345634803333333,166317.891410666,-448387.374130108,166303.9310026,-448427.11879158,0.368375693996274,0.368211347405978,0.299653432635265,0.374884378116412,0.293509168126107,10.6313055416282,45.8652372588946,0.479641466563415,0.612859078358971,0
"06037188300",0.378450053333333,160114.929338826,-431304.479275123,160144.032818477,-431285.529293188,0.379675674390007,0.379555661745376,0.335628475291898,0.396812837374156,0.345781331058895,24.7797349182054,249.3219401448,0.38119670261049,0.428184984463431,0
"06037532606",0.597447016666667,164390.219282129,-446487.612946235,164386.157976465,-446507.129386374,0.598943657697384,0.598146803437039,0.276899264425114,0.59308741728917,0.266967687578493,2.62186149692729,16.2747314283746,0.598943647747568,0.759699890843061,1
"06037532603",0.333164796666667,163213.413307575,-446344.567155041,163323.7694851,-446580.808719947,0.334138270243196,0.333962051804208,0.0796512281130226,0.344174257073279,0.184594218644574,4.64716498309149,21.1404640889555,0.334138279034739,0.918306617364722,1
"06037532604",0.454923653333333,163635.738040091,-446387.211228678,163650.612977647,-446355.491486293,0.455872755310943,0.455524927572755,0.343386582983729,0.466103078958338,0.350864544515761,4.64716498309149,7.80001087588596,0.455872770651277,0.420721411279209,0
"06037532605",0.519716473333333,163991.65845174,-446380.280272525,163969.501819578,-446491.0869169,0.520914341468199,0.520407537102819,0.481982454009097,0.49177946914294,0.45078475995465,0.209240800826992,7.26902648001878,0.520914358485308,0.273395737224618,0
"06037534203",0.05679785,170548.826917713,-449226.052648473,170556.820083027,-449128.25204862,0.057015400240915,0.0569324328515179,0,0.053452244874626,0,124.126377864697,174.881078744215,0.0570154041711465,0.781936774583394,1
"06037532800",0.34080176,161497.875824584,-446186.035892095,161509.494906787,-446232.15252883,0.341012747755489,0.340928111980755,0.148824456589491,0.329753113410137,0.120686792061648,13.3548398730254,27.0270813706843,0.341696769865291,0.954489253964724,1
"06037533106",0.42559598,164753.698320142,-446967.204669949,164656.788810885,-447039.326645146,0.426272907254193,0.425558305931426,0.0194271010009571,0.469354109730366,0.0563734795169367,2.62186149692729,41.1984312023546,0.426272936572261,1,1
"06037432101",0.70672393,180574.002012844,-433669.366874444,180533.462281192,-433676.169681411,0.708450822707644,0.709871324934678,0.418576157660563,0.710282810734906,0.413370736137297,6.32617767540255,21.4184979106199,0.7084508184257,0.195337043466021,0
"06037432402",0.507439873333333,181967.665268069,-434845.157966913,182129.696839886,-434963.246879249,0.508697472709079,0.507696454498018,0.413820599334487,0.538121828058044,0.322439523366706,5.80278908388986,34.2636112562464,0.508697507964973,0.186371435003214,0
"06037432102",0.785808766666667,179116.379581266,-434048.298849369,179166.796242034,-434000.305807594,0.787579043546582,0.787885167127671,0.677027415915908,0.801500846788787,0.720254636435406,0,41.7367595029727,0.815185779422208,0.0880049165181476,0
"06037480101",0.87255807,177727.826787103,-432247.038985042,177719.473710568,-432195.03787225,0.874011678661108,0.873194467560966,0.630752300477344,0.88730757069635,0.640481775043686,0,2.99781999608893,1.03079688162051,0,0
"06037480012",0.954904546666667,177650.695811073,-431269.020528459,177687.65338909,-431228.564797502,0.956791058629676,0.957517847885748,0.889567036587718,0.936752428924692,0.861111989902992,0,2.97117873288997,1.02233511273534,0,0
"06037480201",0.20408281,174297.994057052,-432434.030199664,174318.881681793,-432459.436654808,0.204856249507365,0.205030303511111,0.0919176668185636,0.212379862631472,0.108585093092866,25.6538347735265,41.3611158469635,0.308687810363711,0.448535242646553,1
"06037481101",0.13708744,174659.408175507,-433425.095854604,174543.862999818,-433449.457114347,0.137112041501953,0.137158125849496,0.0946762897387812,0.140471821258979,0.0536627280844329,8.81678493209423,149.418917719541,0.137112047301235,0.994833216261261,1
"06037403402",0.556932816666667,198020.835049509,-441930.330494778,197952.952067176,-441813.716196968,0.558598014181499,0.558464556805451,0.50051549224048,0.519958900448672,0.502164427084663,0,49.6783462256303,0.558598016679857,0.384341116702812,0
"06037403404",0.36325224,198156.627679529,-440771.774988952,197962.51942141,-440925.427446356,0.364147675002105,0.364589687301514,0.111701496986462,0.384978884873448,0.199375811245764,46.6522071465353,111.671661193923,0.29048631842314,0.797472507745847,1
"06037403407",0.324489593333333,196419.017079723,-439681.08467395,196912.261895092,-439782.652161754,0.309631064045897,0.309949329145269,0.203252143873925,0.298202443143502,0,54.9669643022149,240.958303198895,0.30963105600211,0.493044432591759,1
"06037403703",0.386388616666667,198703.835116457,-433600.637698201,198686.427480333,-433477.589532392,0.386643186692823,0.38696198287527,0.326065203816015,0.454020878733204,0.401431298942944,15.6190393067454,110.656089290183,0.386643192912789,0.0675554377547555,0
"06037403600",0.25521529,197405.451573589,-435522.661268207,196819.739998264,-435387.045504776,0.255984990524778,0.256325339010098,0.230270023702871,0.356713244158704,0.255538517818653,7.75123110193245,33.5023073383525,0.255984989579549,0.0968829449577065,0
"06037404902",1.03210090666667,186479.785056308,-434531.462878635,186483.280802732,-434525.441753518,1.03409877096416,1.0324387417757,0.819526061285655,1.03260556979469,0.819067691551488,0,16.6181316033239,1.03409876701475,0,0
"06037405400",0.734972863333333,190855.691824369,-433935.325203524,190867.120111587,-433869.870848837,0.743770021843499,0.745210049964477,0.511948127833541,0.714118868618926,0.483408953749794,0,31.9387900635099,0.743033311203387,0.0477678498496471,0
"06037554512",0.24212587,179942.529561284,-457992.722760199,180069.662241552,-458269.128004398,0.242491478828951,0.242392164570891,0.183624797590031,0.232648664118128,0.109457295029646,28.8574613440838,50.2253583363921,0.177067244628548,0.78391570236127,1
"06037554517",0.325520513333333,179997.727142647,-459587.514775333,180009.957616052,-459603.723437482,0.326284722357534,0.326540721417818,0.262068753983517,0.326830948043727,0.268108095952663,19.6015032599046,126.820165645893,0.326284731395555,1,1
"06037554515",0.297712136666667,177938.321345481,-460768.999407664,177960.692982611,-460800.954340946,0.298424622419811,0.298776998714426,0.14144256480263,0.298686397923403,0.117902744650018,13.2876564042444,91.3690371231429,0.298424634896658,0.888547289227604,1
"06037500300",0.710164526666667,181085.323592396,-442678.24664748,180896.538124599,-443303.004333822,0.712122039203613,0.712635188695011,0.664828204189265,0.607040359791747,0.365944790609002,0,294.626479769839,0.654857841428129,0.140211140443687,0
"06037551300",1.08327672,172528.773629933,-451646.93266758,172449.675028547,-451816.151417238,1.08561673667429,1.08796800095735,1.04233146674536,0.987720606417413,0.941159962958106,0,0,0.868166818319252,0.106492570144749,0
"06037552800",0.538512913333333,176559.269999448,-455650.835115954,176609.100988197,-455617.916635252,0.539915988589386,0.539507038039761,0.0750127707764871,0.545961611481146,0.0491407399480183,8.34237853136705,15.1294549472574,0.54152652799758,0.808762805361561,1
"06037552900",0.633357896666667,176576.397241821,-456456.974794842,176418.266788457,-456387.853259765,0.634912586999216,0.634439053680061,0.336414444140217,0.615439022187765,0.307029324900664,8.10252730799538,20.2857783227403,0.635138247381267,0.336108038342677,1
"06037552400",0.502875546666667,180380.867271783,-455497.605326519,180187.275755276,-455367.844181222,0.50419585078377,0.505004714733504,0.0334389791001246,0.468046542844641,0.173154542661956,3.63396864928429,23.2841951013071,0.504790469890415,0.713902209276728,1
"06037211500",0.4694364,155493.690099339,-436747.650374617,155667.640902703,-436753.959819857,0.470750994670021,0.470282297739781,0.193699871309657,0.490089767187167,0.2424652509182,1.67678072128243,2.92985040564091,0.812820601193239,0.683306231818254,1
"06037212202",0.261647856666667,158047.182822746,-438486.359676897,158069.098718996,-438500.278834321,0.262431297707329,0.262516086758949,0.0889506006848471,0.266309010303173,0.104892848998009,7.53226551487805,52.0319647443492,0.301244926221585,0.296258592954597,0
"06037212304",0.526591163333333,157118.608516442,-438117.052625796,157056.114564496,-438197.324856214,0.527411830412591,0.527477333941798,0.4159251026057,0.535949359678579,0.354798177279657,3.23980476789491,18.6933837061359,0.347270621439586,0.18691735173803,0
"06037212303",0.4333228,157525.484910323,-438119.952126186,157488.48841475,-438196.765762601,0.433914630152313,0.433948633917932,0.286492239308574,0.440953286842674,0.282034604683207,0.432179163856335,47.527599364585,0.322772876993747,0.0169285183304591,0
"06037212204",0.20572305,158169.487696608,-438101.333726235,158169.605018404,-438186.145514457,0.205997832813452,0.206054950159607,0.159003188422558,0.203053008673481,0.197206285997807,22.9309701121936,51.1173546549306,0.24581859150987,0.996886863366161,1
"06037212203",0.30497394,157816.957389083,-438114.15574355,157814.247298388,-438161.828780768,0.305033846092276,0.304802282631573,0.178850301894138,0.299817165577343,0.151279730266365,9.40462226662802,51.1173546549306,0.284154688429061,0.629442384867674,1
"06037212306",0.43651289,157481.199246191,-438524.078327043,157457.014560346,-438515.529225603,0.437232142548344,0.436437488579412,0.266580989279868,0.441848070855875,0.280228078327687,3.62086713721231,44.5315290105572,0.359072996840977,0.283142282266328,0
"06037212410",0.648333373333333,156721.495778376,-438157.222911202,156773.343189365,-438225.139522337,0.649249111843031,0.64894546994357,0.355635332404446,0.622903952236163,0.312485382599806,3.46588742644191,10.3607138447844,0.456704522144714,0.661199710677866,1
"06037212305",0.480644693333333,157101.767481029,-438534.183648623,157108.510063176,-438523.789831006,0.481443582749045,0.481656751274602,0.200014382590363,0.484453951568049,0.207273457749453,3.46588742644191,21.5786860749168,0.356977304193379,0.981681652228026,1
"06037212610",0.632960926666667,155647.438856559,-438143.471037892,155773.49213412,-438157.454483812,0.634125563336465,0.633880118064593,0.514427131894287,0.635850160884297,0.517711208307306,0,5.15242802419555,0.639157741080766,0.116858925510805,0
"06037213201",0.4372102,156522.740060754,-438926.534218852,156535.15272041,-438912.947660473,0.437940669112968,0.437702957165703,0.172170931368727,0.43884305028422,0.162664700295566,3.46588742644191,7.05987226964737,0.4379351831415,0.920180281780182,1
"06037212420",0.526411513333333,156749.604194479,-438541.225995996,156750.246879779,-438543.971737093,0.527007047617178,0.527180958686021,0.116483278586074,0.525775058880866,0.114768164267653,3.46588742644191,6.97146502166422,0.422638057880266,0.999999999999996,1
"06037212620",0.527912543333333,155727.932157811,-438529.177947094,155779.380062315,-438534.902464997,0.528975233867695,0.52832169161333,0.287345166413046,0.531707672679308,0.295452258967854,0.0836258185986093,5.15242802419555,0.535027799251789,0.707842149055138,1
"06037212900",0.526955,154961.141333412,-439309.149923457,154883.48973255,-439303.019592941,0.528453553321436,0.528321938291646,0.420490742923132,0.520504999186249,0.461589327646726,0.0836258185986093,11.634354394012,0.524687992669077,0.313777630722806,0
"06037212800",0.27979927,154118.843254798,-439055.046753086,154083.8336819,-439109.998795202,0.280760286577492,0.281153252355977,0.0569213753124452,0.296313012646923,0.0320133706438309,8.19325920421901,11.3321854516301,0.223486642028722,0.897769192207599,1
"06037213100",0.540252146666667,155773.802548807,-439163.966807546,155807.651968553,-439080.478046261,0.54127069810738,0.540629314363943,0.161730681497099,0.526370246885968,0.149013488115709,0.0836258185986093,8.41940009004885,0.542009979345582,0.868566094159759,1
"06037213202",0.432856983333333,156532.499727656,-439328.725378264,156548.824657474,-439321.096649022,0.433816167032502,0.433650813728487,0.322386333612279,0.432131159827616,0.313212118783763,6.73285949229522,6.90489255887697,0.433814368339876,0.49607938147575,0
"06037213402",0.532025336666667,158064.060503476,-439209.174455397,158060.874197589,-439236.116580345,0.532902483412578,0.533705752059886,0.491536652768339,0.529941952702048,0.481748192077444,0.07941762687666,52.8058575584118,0.532895214284834,0.0713179037074295,0
"06037213401",0.387335186666667,158056.99618038,-438780.287492304,158044.837609052,-438782.744777565,0.388304800952349,0.388405327587488,0.23436055995688,0.392221636100173,0.233059747076238,0.327161731610832,55.7031719206066,0.427675383937174,0.0738190330041104,0
"06037213310",0.40820109,157139.06384425,-439113.158432537,157131.615569976,-439167.864817172,0.409199258418372,0.40947160037626,0.20332577497594,0.414178482009626,0.226022931118632,6.73285949229522,7.23205429048781,0.409212493437434,1,1
"06037213320",0.45956072,157524.426808312,-439106.302655847,157520.413099049,-439118.93789086,0.460892645212595,0.460985199300778,0.406859105219725,0.461180184016949,0.407326259953023,3.08446471111203,20.0151481740476,0.460906866166611,0.40310074991153,0
"06037460000",0.45562341,176683.026589757,-424819.242727554,177320.241669611,-425453.647895395,0.456783571834335,0.456943026369433,0.413098972003424,0.35369407612687,0.0252343700445779,5.80552078614881,487.126856889786,0.503514953822056,0.323437346605444,0
"06037700200",0.283863376666667,150836.889191911,-434606.275513086,150842.045966161,-434554.822178834,0.285098367772321,0.285255141114197,0.199062183859742,0.261953550234682,0.167074083977581,1.98134593633466,29.0777929630396,0.351251528799146,0.6810423798552,1
"06037221710",0.385922333333333,158118.641183054,-440888.942832369,158103.673380921,-440895.090248288,0.386279191763571,0.386221393793601,0.229834683854637,0.393465860486113,0.237672640452765,3.93121085928224,14.7017850867639,0.386529577721953,0.825444439443614,1
"06037553000",0.192084836666667,175378.247020836,-456104.024890088,175396.062251919,-456071.903974789,0.193123250609428,0.192717011434141,0.0187676912135306,0.194562896082146,0,20.7307830135681,62.3557629092222,0.19343451706459,0.832811629560663,1
"06037293304",0.46640273,157058.449487061,-467763.055807143,157105.451857662,-467767.403680646,0.467699918313026,0.467633460294032,0.405228493221231,0.480479535038141,0.396843294474093,5.98632478135413,186.007287364217,0.498092178245853,0.346044600837229,0
"06037227020",0.354575686666667,161452.859664897,-442931.97230458,161409.642064653,-442861.042682144,0.35488874333375,0.355244779847145,0.324111092220318,0.376522530076539,0.290352016569195,6.97275455087062,20.1995407358435,0.357125005935914,0.81505129305517,1
"06037228220",0.323616013333333,161530.498031485,-444005.394625197,161551.046732726,-443996.040635609,0.290862702852404,0.29072387454767,0.22689439480569,0.295653492939074,0.215824266314509,11.4529105216433,32.189764071159,0.290301286035818,1,1
"06037228310",0.265487563333333,160494.447454986,-443436.821377291,160531.859326727,-443466.952148069,0.266565831205303,0.266342119905256,0.174826694580132,0.282950368208461,0.195293897400016,16.8895327407669,41.7774514628236,0.303160551747996,0.983655227997294,1
"06037228210",0.30281473,161321.296238041,-443526.107805961,161268.041355174,-443544.286252042,0.30299502357935,0.30282767280449,0.258674372500266,0.315442270616509,0.253453659727099,11.5701258557763,32.9708539195732,0.30486733312937,0.94825917136061,1
"06037228100",0.308038813333333,162203.623918756,-443597.580639617,162070.749919704,-443750.906841037,0.309104050736987,0.309500028254942,0.107689655013803,0.278085575131481,0.0649442368551425,11.3806673862225,15.9231704731733,0.309172478994624,0.811073423400771,1
"06037228420",0.28153398,159625.369628258,-443795.977098689,159651.495673708,-443790.912176207,0.281820493181211,0.281738322323941,0.138395300746332,0.267919445224716,0.122546321557304,16.9347486858065,39.0303591227188,0.399089867930468,1,1
"06037228320",0.238082446666667,160388.630946737,-443830.254887695,160466.81908289,-443814.83863648,0.239415610193284,0.239486122316693,0.102254764601879,0.249300681065117,0.151025441534598,17.1242071553603,46.0972293523159,0.238030979721435,1,1
"06037228410",0.229006313333333,159872.478444187,-443181.992168409,159843.402000461,-443184.218316333,0.228740291631363,0.22910403987576,0.0421733887176775,0.236853690784494,0.056276676099006,15.9954128267507,24.2957810189038,0.470273241444829,0.720234107547762,1
"06037228500",0.343792783333333,159896.154140662,-444319.96828431,159901.1638123,-444313.662027097,0.344251339844474,0.344773746041169,0.219128346245993,0.344483677906393,0.215292351577694,32.8231454571788,44.9878498969683,0.343613696518769,0.999999999999991,1
"06037650605",0.479555903333333,152799.819568478,-461934.839499113,152745.25284744,-461980.849747539,0.480515669284341,0.480257409097981,0.134030645660323,0.489889726091632,0.177875299368873,9.92789160671446,53.1621677439671,0.398748801311204,0.869871897488351,1
"06037650604",0.519896323333333,152818.698039047,-462541.820636396,152829.485074977,-462495.602654849,0.520654064066003,0.521133903328347,0.366989766625132,0.515998468120536,0.338483553583317,12.1709842671452,45.9241832009696,0.352245645243031,0.643145181447498,1
"06037461501",0.639865003333333,171703.020475596,-425158.963811238,171672.79799224,-425228.092974314,0.641552976082209,0.641703383490488,0.36710087227238,0.625369469196346,0.325811268617402,5.42633086087142,38.144727595315,0.641552995389884,0.345349524384201,1
"06037267403",0.514620186666667,142495.995287146,-439734.025583748,142481.3993109,-439726.386415733,0.554461850146147,0.554752483970636,0.501939245808513,0.558834094678219,0.509034799284931,0,35.5730617236971,0.480019393411577,0.577948634980181,1
"06037265601",0.755513083333333,144682.880237719,-438774.984076583,144703.383932009,-438763.772955607,0.757298305437214,0.756574022891512,0.507816898674316,0.7642090852339,0.519071549832675,0,26.9846309994783,0.757296105853204,0.0952530582792491,0
